Review,product_category,score,score_category
"리뷰 더보기 접기 평점 5  . 신고 콤보 에센셜 화이트 25 8995 드디어 저희집에 비스포크 콤보가 왔어요 저는 10년넘게 고장이 나지않는 삼성 통돌이 세탁기를 쓰고있었어요 진짜 이번에 큰맘먹고 건조기를 사보자했는데 제눈에 비스포크 콤보가 눈에 쏘옥 들어왔네요 진짜 타사, 삼성 원바디 직렬 상품 등등 비교 해본다고 눈이 빠질뻔했어요 원래 1주일전에 타사이트에서 구매했다가 쿠폰과 다양함 혜택이 많아서 여기서 구매결정하고 어제 받았네요 그런데 막상 구매하고니니 설치 걱정이 많았아요 세탁실이 좁은데다 김냉도 같이있어 걱정이 이만 저만이 아니였거든요 그런데 고민할 필요가 없었어요 구세주 삼성기사님께서 오셔서 문철거및 김냉자리끼지 옮겨가시며 다 맞춰주셨어요 폭도 조금 좁아서 다리에 받침까지 다해주시고 진짜 감사드려요 너무 고생하셨답니다 먼저 건조기를 한번도 안써본사람으로 진짜 더더욱 신세계입니다! 타올이 3시간 30분이면 세탁 건조까지 완벽하게 끝낼수가있네요 외출하고 집에 돌아와보니 이모님이 모두다 해주고 간느낌입니다 이친구가 오기전에는 빨래를 주3 4회 했다면 이제는 주1회만 해도 될거같아요 진짜! 너무 행복합니다 세탁기 돌리는게 넘 잼나서 쳐다고보 있을정도네요 저도 세탁하는동안 앞에앉아 유튜브도 보고 노래도 듣고했네요 이불 세탁시 시간이 계속 늘어납니다 5시간이상 걸려요.... 옮기지 않아도 되니 그걸로 만족해봅니다 먼지필터는 건조기를 안쓰다 써본 사람으로 조금 귀찮긴하네요 그래도 행복이 얼마나 오래갈지 모르겠지만 지금 대만족입니다 정말 강추합니다 더보기 사진 비디오 수 5 이미지 펼쳐보기 0",세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 콤보 에센셜 화이트 25 8995 주거형태거주인원 4인영유아 가정 세탁기 설치할 공간이 좋지않아서 삼성 콤보 세탁기를 구매했습니다. 공간활용이 좋아서 너무 좋습니다. 그리고 소음이 아주 작네요. 실내에 들여놓아도 될 정도 인것 같습니다. 디자인 성능 모두 만족합니다. 알아서 건조까지 한번에 다 해주니 너무편합니다. 생활의 질이 확 높아진것 같습니다. 동영상컨텐츠 사진 비디오 수 2 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5 0  . 신고 콤보 에센셜 화이트 25 8995 배송일정 잘 맞춰 주시고 친절하게 잘 설치해 주셨습니다. 리모델링 후 이사전이라 아직 세탁은 못해봤지만 너무 예쁘고 맘에 들어요. 기존에 세탁기 건조기 따로 사용해서 장소도 많이 차지 했는데 한개로 모두 해결되니 넘넘 좋아요. 삼성 많이 고민했는데 가전 모두 삼성으로 통일해서 바꿨어요. 도 삼성이 믿을만하고. 잘 사용할 수 있었음 좋겠습니다. 바꿔보상 프로그램에도 참여할 수 있게 되어 더 좋구요. 더보기 사진 비디오 수 5 이미지 펼쳐보기 0,세탁기,5.0,좋음
"리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 한달사용삼성 공식 판매처라서 믿고 구매. 카드할인행사 했을 때 쿠 에서 판매하는 저가 브랜드 제품보다 저렴. 배송일 전날 저녁 7시 20분 40분 즈음 담당 설치기사님으로부터 전화. 전화 못 받으면 다음날 설치 불가. 그래서 하루 미뤄졌습니다. 배송당일 아침 카카오톡으로 삼성전자로지텍 설치팀장님 성함, 사진, 연락처, 도착예정시간 안내 메시지. 도착 전 담당 기사님 전날 전화주신 카톡으로 안내된 팀장님과는 다른 분 께서 한번 더 전화. 전화주신 설치기사님 두 분이서 오십니다. 소요시간 창문탈부착 사다리차 폐가전 수거 설치 사용방법 설명 30분. 친절하게 설치해 주고 가셨습니다. 기존에 사용하던 제품 있던 자리가 더러워서 한번 닦아주셨는데, 버려도 되는 걸레나 물티슈가 필요합니다. 직접 닦아주시고 설치 후 나온 쓰레기는 전부 가져가셨습니다. 기존에 사용하던 빌트인 세탁기 전용 호스에 그대로 연결해 주셨습니다. 이게 원래 없다면 빌트인으로 설치는 못 하는 것 같네요. 사용 후기 표준세탁 코스는 바로 시간이 표시되고 동작하는 게 아니라 2분 정도 회전하다가 시간이 나오고 급수되면서 세탁을 시작합니다. 세탁물 중량 감지하는 것 같아요. 이 부분은 설명 못 들어서 처음에는 이상 있는 줄 알았어요. 동작 중 코스 변경하려면 일시정지만 눌러서는 안 되고 전원 눌러 아예 끄고 새로 시작만 가능. 물온도 냉수, 30도, 40도에서 선택 가능. 60 표준, 청바지, 아기옷 코스에서만. 95 삶음 표준, 아기옷 코스에서만 가능. 헹굼 횟수 절약, 섬세, 울 란제리 2회까지만. 소량 쾌속 3회까지만 가능. 그 외 코스는 5회까지 가능하고 4회는 선택지에 없네요. 그리고 전에 사용하던 하우젠 모델과 비교해서 소음이 큽니다. 헹굼과 헹굼 사이 포함해서 약 10분간의 탈수 과정 내내 소음이 10초 동안 10초 간격으로 계속 지속되는데요. 삼성전자 출장서비스받았는데 인버터 세탁기는 원래 그렇다고 합니다. 소음의 발생지는 배수펌프이고요. 통돌이나 예전 드럼과 달리 배수 호스가 바닥으로 바로 연결되는 게 아니라 자로 올라갔다 내려오는 형태로 되어있어 펌프가 필요하고, 배수가 한 번에 쫙 빠지는 게 아니라 펌프가 올리는만큼만 조금씩 된다고 합니다. 대용량 모델이 아니라 펌프도 파워가 약해서 한 번에 배수할 수 있는 양도 작고, 따라서 배수펌프가 더 많이 동작해야 해서 소음 시간도 길다고 하네요. 또 탈수 강도도 약합니다. 하우젠 모델은 탈수 강도를 약, 중, 강으로 조절할 수 있었는데 이건 불가능하고요. 옷과 수건에 물기가 덜 빠지네요. 대신 강한 탈수로 인한 옷감 구김도 덜 할 테지요. 그리고 세탁이 끝나면 세제통에 물이 꽤 남아있어서 세제통 꺼내서 물 한번 비워주고 다시 꽂아주는 게 좋을 것 같습니다. 구매에 도움이 되셨으면 좋겠습니다. 더보기 동영상컨텐츠 사진 비디오 수 13 이미지 펼쳐보기 5",세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 3인취학자녀 가정 처음 사용하는 드럼 세탁기예요. 생각외로 세탁이 잘되고. 탈수도 잘되고.소음도 조용하고. 행사기간이라 가성비도최고였고 4층이라 무료로사다리차에 설치 기사님이 너무 친절해서 좋았습니다. 삼성전자 최고 동영상컨텐츠 사진 비디오 수 2 이미지 펼쳐보기 0,세탁기,5.0,좋음
"리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 4인영유아 가정 제품이 딱 마음에 듭니다. 저희 집 설치 공간에 잘 맞는 사이즈라 좋았습니다. 빠르고 정확한 배송 만족합니다.. 전에 사용하던 세탁기가 오래되어 고장이 잦아서 수리비가 여러 번 나갔는데, 새 제품을 합리적으로 구매했네요. 고장 없이 오래 사용하면 좋겠습니다. 사진 비디오 수 3 이미지 펼쳐보기 0",세탁기,5.0,좋음
리뷰 더보기 접기 평점 5 78  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 1인싱글 배송잘해주셨고 약속한날짜에 잘왔어요. 살림대첩이라 좋은가격에 잘샀어요. 당근에서중고사는가격에 새상품 가진거같아요. 생각보다 9키로가 작네요. 집에서가볍게 쓰기좋아요. 동영상컨텐츠 사진 비디오 수 2 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 1인싱글 깔끔하고 이뻐요! 기사님 두분이서 빠르게 설치해주심. 용량이 겨울의류 세탁 하기에는 좀 작은듯하네요 따로 탈수 정하는 메뉴가 없어서 아쉽긴 함 1인가구에 딱 사진 비디오 수 3 이미지 펼쳐보기 0,세탁기,5.0,좋음
"리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 1인싱글 새로 이사를 가며 옵션이 하나도 없어서 구매한 거였는데, 지정일 배송이 가능해서 너무 좋았어요! 신청일 전 날에 기사님께서 전화오셔서 일정 조율해주셨고, 당일에도 시간 잘 맞춰 도착해주셔서 빠르게 설치해주셨습니다. 설치가 끝난 뒤에는 친절하고 상세하게 사용법도 설명해주셨어요! 이전에도 9 사용했는데 1인 가구에게는 이불 빨래 제외하고 평소에 빨래 돌리기 딱 적합한 크기 같아요. 외관도 깔끔하니 예쁘네요 그리고 다른데보다 이 스토어가 가격이 저렴해서 구매한거였는데 너무 만족스럽습니다 더보기 이미지 펼쳐보기 0",세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 2인싱글 오피스텔에서 빌트인 옵션으로 사용할때도 저에게 딱 맞춤이라고 생각들어서 아파트로 이사했다고 굳이 비싸고 큰거 살 필요 없겠다 싶어 9키로 모델로 구입했습니다 기능이 좋아서 드라이 맡길것들 제외하곤 다 돌려도 큰 문제 없었어요 1인가구에 딱이에요 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 5인취학자녀 가정 큰딸내미 집이사하면서 새로 장만했는데 아주 만족합니다. 삼성브랜드로 가성비도 쵝오네요 설치기사님들도 엄청 친절하시고 너무 감사했어요 강추합니다 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5 9  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 2인신혼 부부 구입후 바로 배송됨 친절하시고 폐가전 수거도 당일 문의 드렸음에도 수거해 주셨어요 가격도 저렴하게 잘 구입했습니다 너무 만족해요 기사님께도 감사드립니다 사진 비디오 수 4 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 2인싱글 설치기사님도 친절하시고 배송도 빨리 와주시고 뒷처리까지 깨끗하게!! 좋은 물건 배송 감사합니다. 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5 91  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 1인싱글 1인가구한테 너무 좋은 사이즈에요 수평도 잘맞춰주시고 설치도 뚝딱 해주시고 갔네요 잘쓰고있습니다 감사합니다 이미지 펼쳐보기 0,세탁기,5.0,좋음
"리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 1인싱글 한달사용예전에는 기숙사 생활을 하다보니, 공용세탁기만 사용했었는데 처음으로 단독 세탁기를 구매하니 이렇게 편리할수가 없네요.! 1인가구에게 정말 좋은 제품이라고 생각합니다. 소음이 아예 안들리는 정도는 아닙니다. 보통의 소리는 나오나 크게 거슬리거나 한적은없어요 저는 베란다에 설치하다보니, 문을 닫으면 소리가 아예 들리지도않습니다. 조작버튼도 일반 세탁기와 크게다를게없어 복잡하지도않아요 더보기 사진 비디오 수 3 이미지 펼쳐보기 0",세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 기사님들 너무넘 친절하셨구요 세탁기 물 내려가는 곳 쪽도 혹시 잘 막아줄 수 있는지 여쭤봤었는데 깔끔히 하수구 냄새 안올라오도록 잘 막아주셨어요 감사합니다 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 2인신혼 부부 너무 만족스럽습니다 비어만있던 세탁기 놓을 곳이 드디어 채워져서 만족스러워요 빨래방..이제는 안녕... 이미지 펼쳐보기 0,세탁기,5.0,좋음
"리뷰 더보기 접기 평점 5 7  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 배송, 설치기사님들이 친절하셨습니다. 도착 전에 미리 전화도 주셨고 세탁기 어떻게 사용하는지 잘 몰랐는데 설명까지 해주셨습니다. 세탁기도 성능 좋아요! 이미지 펼쳐보기 0",세탁기,5.0,좋음
리뷰 더보기 접기 평점 5 1  . 신고 단독상품 세탁기 90 3000 주거형태거주인원 1인싱글 한달사용1인가구에서 쓰기 딱입니다. 얇은 이불 빨래까지도 가능해요 모드가 여러개 있고 소음이 적어요!! 좋은 가격에 좋은 제품 잘 산것 같아요 설치시사님들도 친절하고 배송도 지정일 배송 잘 받았습니다. 더보기 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5 6  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 1인싱글 배송이 빨랐고 설치도 아주 잘 해주셨습니다. 만족하며 잘 사용하고 있습니다. 이미지 펼쳐보기 0,세탁기,5.0,좋음
"리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 주거형태거주인원 1인싱글 이번에 옮긴 집에 세탁기가 없어서 구매를 하게 되었는데 1인이 이용하기에 딱 좋은 것 같고, 기능도 좋고 작동법도 편하네요 !! 따로 소음도 심하지 않은 것 같고, 물 빠지는 것 신경 안써도 되고 !!! 기사님께서 친절하게 시간 맞춰주셔서 감사했습니다 이미지 펼쳐보기 0",세탁기,5.0,좋음
"리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 깔끔한 디자인에 빨래도 잘됩니다. 리뷰에 시끄럽다고해서 걱정했는데 세탁기 이정도 소음은 납니다. 저는 너무 만족합니다. 딱 2인가족용이면 충분해요. 3인가족 세탁물은 작을수도 있어요. 설치기사님도 친절하셨고요. 에너지효율 4등급이 조금 걸리지만, 뭐 싸게 샀으니 어쩌겠어요 . 고장만 안나서 오래 사용했음 좋겠네요. 동영상컨텐츠 사진 비디오 수 2 이미지 펼쳐보기 0",세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 단독상품 세탁기 90 3000 빌트인 실내설치 한달사용1인가구 쓰기 넘 좋아요. 만족합니다 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 세탁기건조기 세트 24 8850 20 8800 주거형태거주인원 2인신혼 부부성능좋아요 부모님댁에 설치했어요.베란다 넘어가는 문이 아슬아슬하다보니 방 창문 통해 이동해서 설치하는 모든 과정들 정말 친절하게 해주셨어요 큰돈 쓴다면서 못 사게하셨던 부모님들께서도 너무 만족해 하시네요.. 적당한 금액으로 정말 빠른 배송과 설치.. 너무 감사합니다 동영상컨텐츠 사진 비디오 수 5 이미지 펼쳐보기 0,세탁기,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 세탁기건조기 세트 24 8850 20 8800 성능좋아요 배송 기사님 설치 완벽 깔끔하게 해주시고.. 설명도 친절하게 잘받았습니다.. 빨래방인듯 너무 멋지고 이뻐요.. 테스트로 이불먼지털기 완전 좋네요. 사진 비디오 수 4 이미지 펼쳐보기 0,세탁기,5.0,좋음
